Driver,LapTime,Compound,TyreLife,Stint,TrackStatus,Race,LapNumber,FuelWeightEffect
HAD,83.064,HARD,20.0,3.0,1,Barcelona Grand Prix,44,-1.3199999999999998
HAD,82.819,HARD,21.0,3.0,1,Barcelona Grand Prix,45,-1.3499999999999999
HAD,82.972,HARD,22.0,3.0,1,Barcelona Grand Prix,46,-1.38
HAD,83.002,HARD,23.0,3.0,1,Barcelona Grand Prix,47,-1.41
HAD,84.062,HARD,24.0,3.0,1,Barcelona Grand Prix,48,-1.44
HAD,84.882,HARD,25.0,3.0,1,Barcelona Grand Prix,49,-1.47
HAD,80.15,SOFT,5.0,4.0,1,Barcelona Grand Prix,50,-1.5
HAD,84.651,SOFT,6.0,4.0,126,Barcelona Grand Prix,51,-1.53
HAD,83.518,SOFT,9.0,4.0,71,Barcelona Grand Prix,52,-1.56
HAD,81.114,SOFT,10.0,4.0,1,Barcelona Grand Prix,53,-1.5899999999999999
RUS,84.418,MEDIUM,1.0,1.0,1,Barcelona Grand Prix,1,-0.03
RUS,81.513,MEDIUM,2.0,1.0,1,Barcelona Grand Prix,2,-0.06
RUS,81.479,MEDIUM,3.0,1.0,1,Barcelona Grand Prix,3,-0.09
RUS,82.044,MEDIUM,4.0,1.0,1,Barcelona Grand Prix,4,-0.12
RUS,82.427,MEDIUM,5.0,1.0,1,Barcelona Grand Prix,5,-0.15
RUS,82.473,MEDIUM,6.0,1.0,1,Barcelona Grand Prix,6,-0.18
RUS,82.687,MEDIUM,7.0,1.0,1,Barcelona Grand Prix,7,-0.21
RUS,83.253,MEDIUM,8.0,1.0,1,Barcelona Grand Prix,8,-0.24
RUS,83.198,MEDIUM,9.0,1.0,1,Barcelona Grand Prix,9,-0.27
RUS,83.51,MEDIUM,10.0,1.0,1,Barcelona Grand Prix,10,-0.3
RUS,83.701,MEDIUM,11.0,1.0,1,Barcelona Grand Prix,11,-0.32999999999999996
RUS,81.79,HARD,2.0,2.0,1,Barcelona Grand Prix,12,-0.36
RUS,81.972,HARD,3.0,2.0,1,Barcelona Grand Prix,13,-0.39
RUS,82.161,HARD,4.0,2.0,1,Barcelona Grand Prix,14,-0.42
RUS,81.766,HARD,5.0,2.0,1,Barcelona Grand Prix,15,-0.44999999999999996
RUS,82.103,HARD,6.0,2.0,1,Barcelona Grand Prix,16,-0.48
RUS,82.446,HARD,7.0,2.0,1,Barcelona Grand Prix,17,-0.51
RUS,82.513,HARD,8.0,2.0,1,Barcelona Grand Prix,18,-0.54
RUS,82.556,HARD,9.0,2.0,1,Barcelona Grand Prix,19,-0.57
RUS,82.725,HARD,10.0,2.0,1,Barcelona Grand Prix,20,-0.6
RUS,83.254,HARD,11.0,2.0,1,Barcelona Grand Prix,21,-0.63
RUS,82.803,HARD,12.0,2.0,1,Barcelona Grand Prix,22,-0.6599999999999999
RUS,83.026,HARD,13.0,2.0,1,Barcelona Grand Prix,23,-0.69
RUS,82.908,HARD,14.0,2.0,1,Barcelona Grand Prix,24,-0.72
RUS,83.144,HARD,15.0,2.0,1,Barcelona Grand Prix,25,-0.75
RUS,83.176,HARD,16.0,2.0,1,Barcelona Grand Prix,26,-0.78
RUS,83.208,HARD,17.0,2.0,1,Barcelona Grand Prix,27,-0.8099999999999999
RUS,83.647,HARD,18.0,2.0,1,Barcelona Grand Prix,28,-0.84
RUS,83.325,HARD,19.0,2.0,1,Barcelona Grand Prix,29,-0.87
RUS,82.884,HARD,20.0,2.0,1,Barcelona Grand Prix,30,-0.8999999999999999
RUS,83.437,HARD,21.0,2.0,1,Barcelona Grand Prix,31,-0.9299999999999999
RUS,82.649,HARD,22.0,2.0,1,Barcelona Grand Prix,32,-0.96
RUS,82.921,HARD,23.0,2.0,1,Barcelona Grand Prix,33,-0.99
RUS,80.709,HARD,2.0,3.0,1,Barcelona Grand Prix,34,-1.02
RUS,81.179,HARD,3.0,3.0,1,Barcelona Grand Prix,35,-1.05
RUS,80.64,HARD,7.0,3.0,1,Barcelona Grand Prix,36,-1.08
RUS,80.821,HARD,8.0,3.0,1,Barcelona Grand Prix,37,-1.1099999999999999
RUS,80.74,HARD,9.0,3.0,1,Barcelona Grand Prix,38,-1.14
RUS,80.739,HARD,10.0,3.0,1,Barcelona Grand Prix,39,-1.17
RUS,80.933,HARD,11.0,3.0,1,Barcelona Grand Prix,40,-1.2
RUS,81.267,HARD,12.0,3.0,1,Barcelona Grand Prix,41,-1.23
RUS,81.322,HARD,13.0,3.0,1,Barcelona Grand Prix,42,-1.26
RUS,81.522,HARD,14.0,3.0,1,Barcelona Grand Prix,43,-1.29
RUS,81.628,HARD,15.0,3.0,1,Barcelona Grand Prix,44,-1.3199999999999998
RUS,81.652,HARD,16.0,3.0,1,Barcelona Grand Prix,45,-1.3499999999999999
RUS,81.864,HARD,17.0,3.0,1,Barcelona Grand Prix,46,-1.38
RUS,81.459,HARD,18.0,3.0,1,Barcelona Grand Prix,47,-1.41
RUS,81.529,HARD,19.0,3.0,1,Barcelona Grand Prix,48,-1.44
RUS,82.07,HARD,20.0,3.0,1,Barcelona Grand Prix,49,-1.47
RUS,82.072,HARD,21.0,3.0,1,Barcelona Grand Prix,50,-1.5
RUS,81.946,HARD,22.0,3.0,1,Barcelona Grand Prix,51,-1.53
RUS,82.271,HARD,23.0,3.0,1,Barcelona Grand Prix,52,-1.56
RUS,82.186,HARD,24.0,3.0,1,Barcelona Grand Prix,53,-1.5899999999999999
RUS,84.562,HARD,25.0,3.0,1,Barcelona Grand Prix,54,-1.6199999999999999
RUS,82.48,HARD,26.0,3.0,12,Barcelona Grand Prix,55,-1.65
RUS,82.322,HARD,30.0,3.0,1,Barcelona Grand Prix,56,-1.68
PIA,82.673,MEDIUM,2.0,1.0,1,Barcelona Grand Prix,1,-0.03
PIA,82.94,MEDIUM,3.0,1.0,1,Barcelona Grand Prix,2,-0.06
PIA,83.054,MEDIUM,4.0,1.0,1,Barcelona Grand Prix,3,-0.09
PIA,83.242,MEDIUM,5.0,1.0,1,Barcelona Grand Prix,4,-0.12
PIA,83.298,MEDIUM,6.0,1.0,1,Barcelona Grand Prix,5,-0.15
PIA,83.569,MEDIUM,7.0,1.0,1,Barcelona Grand Prix,6,-0.18
PIA,85.507,MEDIUM,8.0,1.0,1,Barcelona Grand Prix,7,-0.21
PIA,84.548,MEDIUM,9.0,1.0,1,Barcelona Grand Prix,8,-0.24
PIA,84.401,MEDIUM,10.0,1.0,1,Barcelona Grand Prix,9,-0.27
PIA,84.097,MEDIUM,11.0,1.0,1,Barcelona Grand Prix,10,-0.3
PIA,84.117,MEDIUM,12.0,1.0,1,Barcelona Grand Prix,11,-0.32999999999999996
PIA,83.999,MEDIUM,13.0,1.0,1,Barcelona Grand Prix,12,-0.36
PIA,82.541,HARD,2.0,2.0,1,Barcelona Grand Prix,13,-0.39
PIA,82.229,HARD,3.0,2.0,1,Barcelona Grand Prix,14,-0.42
PIA,82.269,HARD,4.0,2.0,1,Barcelona Grand Prix,15,-0.44999999999999996
PIA,82.262,HARD,5.0,2.0,1,Barcelona Grand Prix,16,-0.48
PIA,82.449,HARD,6.0,2.0,1,Barcelona Grand Prix,17,-0.51
PIA,82.858,HARD,7.0,2.0,1,Barcelona Grand Prix,18,-0.54
PIA,82.937,HARD,8.0,2.0,1,Barcelona Grand Prix,19,-0.57
PIA,82.898,HARD,9.0,2.0,1,Barcelona Grand Prix,20,-0.6
PIA,82.907,HARD,10.0,2.0,1,Barcelona Grand Prix,21,-0.63
PIA,83.038,HARD,11.0,2.0,1,Barcelona Grand Prix,22,-0.6599999999999999
PIA,82.771,HARD,12.0,2.0,1,Barcelona Grand Prix,23,-0.69
PIA,82.851,HARD,13.0,2.0,1,Barcelona Grand Prix,24,-0.72
PIA,83.283,HARD,14.0,2.0,1,Barcelona Grand Prix,25,-0.75
PIA,83.674,HARD,15.0,2.0,1,Barcelona Grand Prix,26,-0.78
PIA,83.608,HARD,16.0,2.0,1,Barcelona Grand Prix,27,-0.8099999999999999
PIA,83.345,HARD,17.0,2.0,1,Barcelona Grand Prix,28,-0.84
PIA,83.833,HARD,18.0,2.0,1,Barcelona Grand Prix,29,-0.87
PIA,83.0,HARD,19.0,2.0,1,Barcelona Grand Prix,30,-0.8999999999999999
PIA,83.037,HARD,20.0,2.0,1,Barcelona Grand Prix,31,-0.9299999999999999
PIA,83.444,HARD,21.0,2.0,1,Barcelona Grand Prix,32,-0.96
PIA,82.113,HARD,2.0,3.0,1,Barcelona Grand Prix,33,-0.99
PIA,82.073,HARD,3.0,3.0,1,Barcelona Grand Prix,34,-1.02
PIA,81.086,HARD,6.0,3.0,1,Barcelona Grand Prix,35,-1.05
PIA,80.974,HARD,7.0,3.0,1,Barcelona Grand Prix,36,-1.08
PIA,81.203,HARD,8.0,3.0,1,Barcelona Grand Prix,37,-1.1099999999999999
PIA,80.939,HARD,9.0,3.0,1,Barcelona Grand Prix,38,-1.14
PIA,80.835,HARD,10.0,3.0,1,Barcelona Grand Prix,39,-1.17
PIA,80.994,HARD,11.0,3.0,1,Barcelona Grand Prix,40,-1.2
PIA,81.299,HARD,12.0,3.0,1,Barcelona Grand Prix,41,-1.23
PIA,81.147,HARD,13.0,3.0,1,Barcelona Grand Prix,42,-1.26
PIA,82.849,HARD,14.0,3.0,1,Barcelona Grand Prix,43,-1.29
PIA,81.904,HARD,15.0,3.0,1,Barcelona Grand Prix,44,-1.3199999999999998
PIA,82.366,HARD,16.0,3.0,1,Barcelona Grand Prix,45,-1.3499999999999999
PIA,82.042,HARD,17.0,3.0,1,Barcelona Grand Prix,46,-1.38
PIA,82.292,HARD,18.0,3.0,1,Barcelona Grand Prix,47,-1.41
PIA,82.369,HARD,19.0,3.0,1,Barcelona Grand Prix,48,-1.44
PIA,82.139,HARD,20.0,3.0,1,Barcelona Grand Prix,49,-1.47
PIA,82.169,HARD,21.0,3.0,1,Barcelona Grand Prix,50,-1.5
PIA,82.723,HARD,22.0,3.0,1,Barcelona Grand Prix,51,-1.53
PIA,83.228,HARD,23.0,3.0,1,Barcelona Grand Prix,52,-1.56
PIA,82.546,HARD,24.0,3.0,1,Barcelona Grand Prix,53,-1.5899999999999999
PIA,82.671,HARD,25.0,3.0,1,Barcelona Grand Prix,54,-1.6199999999999999
PIA,83.332,HARD,29.0,3.0,1,Barcelona Grand Prix,55,-1.65
PIA,83.166,HARD,30.0,3.0,1,Barcelona Grand Prix,56,-1.68
BEA,85.184,MEDIUM,2.0,1.0,1,Barcelona Grand Prix,1,-0.03
BEA,84.941,MEDIUM,3.0,1.0,1,Barcelona Grand Prix,2,-0.06
BEA,85.086,MEDIUM,4.0,1.0,1,Barcelona Grand Prix,3,-0.09
BEA,85.215,MEDIUM,5.0,1.0,1,Barcelona Grand Prix,4,-0.12
BEA,85.592,MEDIUM,6.0,1.0,1,Barcelona Grand Prix,5,-0.15
BEA,85.544,MEDIUM,15.0,1.0,1,Barcelona Grand Prix,6,-0.18
BEA,85.204,HARD,2.0,2.0,1,Barcelona Grand Prix,7,-0.21
BEA,83.939,HARD,3.0,2.0,1,Barcelona Grand Prix,8,-0.24
BEA,84.285,HARD,4.0,2.0,1,Barcelona Grand Prix,9,-0.27
BEA,83.746,HARD,5.0,2.0,1,Barcelona Grand Prix,10,-0.3
BEA,84.052,HARD,6.0,2.0,1,Barcelona Grand Prix,11,-0.32999999999999996
BEA,84.161,HARD,10.0,2.0,1,Barcelona Grand Prix,12,-0.36
BEA,84.35,HARD,11.0,2.0,1,Barcelona Grand Prix,13,-0.39
BEA,83.789,HARD,12.0,2.0,1,Barcelona Grand Prix,14,-0.42
BEA,84.356,HARD,13.0,2.0,1,Barcelona Grand Prix,15,-0.44999999999999996
BEA,85.245,HARD,14.0,2.0,1,Barcelona Grand Prix,16,-0.48
BEA,84.43,HARD,15.0,2.0,1,Barcelona Grand Prix,17,-0.51
BEA,84.255,HARD,16.0,2.0,1,Barcelona Grand Prix,18,-0.54
BEA,82.484,SOFT,,3.0,1,Barcelona Grand Prix,19,-0.57
BEA,82.657,SOFT,,3.0,1,Barcelona Grand Prix,20,-0.6
BEA,82.419,SOFT,,3.0,1,Barcelona Grand Prix,21,-0.63
BEA,82.833,SOFT,,3.0,1,Barcelona Grand Prix,22,-0.6599999999999999
BEA,82.897,SOFT,,3.0,1,Barcelona Grand Prix,23,-0.69
BEA,83.241,SOFT,,3.0,1,Barcelona Grand Prix,24,-0.72
BEA,83.829,SOFT,,3.0,1,Barcelona Grand Prix,25,-0.75
BEA,84.192,SOFT,,3.0,1,Barcelona Grand Prix,26,-0.78
BEA,83.926,SOFT,,3.0,1,Barcelona Grand Prix,27,-0.8099999999999999
BEA,84.194,SOFT,,3.0,1,Barcelona Grand Prix,28,-0.84
BEA,83.951,SOFT,,3.0,1,Barcelona Grand Prix,29,-0.87
BEA,84.129,SOFT,,3.0,1,Barcelona Grand Prix,30,-0.8999999999999999
BEA,84.514,SOFT,,3.0,1,Barcelona Grand Prix,31,-0.9299999999999999
BEA,84.565,SOFT,,3.0,1,Barcelona Grand Prix,32,-0.96
BEA,84.642,SOFT,,3.0,1,Barcelona Grand Prix,33,-0.99
BEA,84.737,SOFT,,3.0,1,Barcelona Grand Prix,34,-1.02
BEA,84.379,SOFT,,3.0,1,Barcelona Grand Prix,35,-1.05
BEA,84.106,SOFT,,3.0,1,Barcelona Grand Prix,36,-1.08
NOR,73.406,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
NOR,73.015,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
NOR,72.63,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
NOR,72.439,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
NOR,72.493,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
NOR,73.459,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
NOR,73.025,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
NOR,73.013,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
NOR,73.197,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
NOR,73.335,MEDIUM,11.0,1.0,1,Austrian Grand Prix,10,-0.3
NOR,73.25,MEDIUM,12.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
NOR,73.591,MEDIUM,13.0,1.0,1,Austrian Grand Prix,12,-0.36
NOR,73.423,MEDIUM,14.0,1.0,1,Austrian Grand Prix,13,-0.39
NOR,73.419,MEDIUM,15.0,1.0,1,Austrian Grand Prix,14,-0.42
NOR,73.323,MEDIUM,16.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
NOR,73.157,MEDIUM,17.0,1.0,1,Austrian Grand Prix,16,-0.48
NOR,73.381,MEDIUM,18.0,1.0,1,Austrian Grand Prix,17,-0.51
NOR,74.33,MEDIUM,19.0,1.0,1,Austrian Grand Prix,18,-0.54
NOR,73.655,MEDIUM,20.0,1.0,1,Austrian Grand Prix,19,-0.57
NOR,72.148,HARD,2.0,2.0,1,Austrian Grand Prix,20,-0.6
NOR,71.773,HARD,6.0,2.0,1,Austrian Grand Prix,21,-0.63
NOR,71.568,HARD,7.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
NOR,71.843,HARD,8.0,2.0,1,Austrian Grand Prix,23,-0.69
NOR,71.797,HARD,9.0,2.0,1,Austrian Grand Prix,24,-0.72
NOR,71.666,HARD,10.0,2.0,1,Austrian Grand Prix,25,-0.75
NOR,71.593,HARD,11.0,2.0,1,Austrian Grand Prix,26,-0.78
NOR,71.542,HARD,12.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
NOR,71.916,HARD,13.0,2.0,1,Austrian Grand Prix,28,-0.84
NOR,71.547,HARD,14.0,2.0,1,Austrian Grand Prix,29,-0.87
NOR,71.824,HARD,15.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
NOR,72.345,HARD,16.0,2.0,1,Austrian Grand Prix,31,-0.9299999999999999
NOR,71.788,HARD,17.0,2.0,1,Austrian Grand Prix,32,-0.96
NOR,72.229,HARD,18.0,2.0,1,Austrian Grand Prix,33,-0.99
NOR,72.078,HARD,19.0,2.0,1,Austrian Grand Prix,34,-1.02
NOR,72.134,HARD,20.0,2.0,1,Austrian Grand Prix,35,-1.05
NOR,71.746,HARD,21.0,2.0,1,Austrian Grand Prix,36,-1.08
NOR,72.194,HARD,22.0,2.0,1,Austrian Grand Prix,37,-1.1099999999999999
NOR,72.353,HARD,23.0,2.0,1,Austrian Grand Prix,38,-1.14
NOR,72.274,HARD,24.0,2.0,1,Austrian Grand Prix,39,-1.17
NOR,72.465,HARD,25.0,2.0,1,Austrian Grand Prix,40,-1.2
NOR,70.994,HARD,2.0,3.0,1,Austrian Grand Prix,41,-1.23
NOR,70.865,HARD,3.0,3.0,1,Austrian Grand Prix,42,-1.26
NOR,71.17,HARD,4.0,3.0,1,Austrian Grand Prix,43,-1.29
NOR,70.659,HARD,6.0,3.0,1,Austrian Grand Prix,44,-1.3199999999999998
NOR,70.983,HARD,7.0,3.0,1,Austrian Grand Prix,45,-1.3499999999999999
NOR,70.652,HARD,8.0,3.0,1,Austrian Grand Prix,46,-1.38
NOR,70.907,HARD,9.0,3.0,1,Austrian Grand Prix,47,-1.41
NOR,70.979,HARD,10.0,3.0,1,Austrian Grand Prix,48,-1.44
NOR,71.465,HARD,11.0,3.0,1,Austrian Grand Prix,49,-1.47
NOR,71.584,HARD,12.0,3.0,1,Austrian Grand Prix,50,-1.5
NOR,71.216,HARD,13.0,3.0,1,Austrian Grand Prix,51,-1.53
NOR,71.205,HARD,14.0,3.0,1,Austrian Grand Prix,52,-1.56
NOR,71.586,HARD,15.0,3.0,1,Austrian Grand Prix,53,-1.5899999999999999
NOR,71.385,HARD,16.0,3.0,1,Austrian Grand Prix,54,-1.6199999999999999
NOR,71.318,HARD,17.0,3.0,1,Austrian Grand Prix,55,-1.65
NOR,71.409,HARD,18.0,3.0,1,Austrian Grand Prix,56,-1.68
NOR,71.497,HARD,19.0,3.0,1,Austrian Grand Prix,57,-1.71
NOR,72.49,HARD,20.0,3.0,1,Austrian Grand Prix,58,-1.74
NOR,71.939,HARD,21.0,3.0,1,Austrian Grand Prix,59,-1.77
NOR,71.821,HARD,22.0,3.0,1,Austrian Grand Prix,60,-1.7999999999999998
NOR,72.674,HARD,23.0,3.0,1,Austrian Grand Prix,61,-1.8299999999999998
NOR,72.739,HARD,24.0,3.0,1,Austrian Grand Prix,62,-1.8599999999999999
GAS,74.455,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
GAS,73.713,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
GAS,74.015,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
GAS,74.023,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
GAS,74.065,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
GAS,74.705,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
GAS,74.513,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
GAS,74.864,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
GAS,75.154,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
GAS,74.943,MEDIUM,12.0,1.0,1,Austrian Grand Prix,10,-0.3
GAS,72.983,HARD,2.0,2.0,1,Austrian Grand Prix,11,-0.32999999999999996
GAS,73.349,HARD,3.0,2.0,1,Austrian Grand Prix,12,-0.36
GAS,73.244,HARD,4.0,2.0,1,Austrian Grand Prix,13,-0.39
GAS,73.04,HARD,5.0,2.0,1,Austrian Grand Prix,14,-0.42
GAS,72.932,HARD,6.0,2.0,1,Austrian Grand Prix,15,-0.44999999999999996
GAS,72.916,HARD,7.0,2.0,1,Austrian Grand Prix,16,-0.48
GAS,72.772,HARD,8.0,2.0,1,Austrian Grand Prix,17,-0.51
GAS,72.985,HARD,9.0,2.0,1,Austrian Grand Prix,18,-0.54
GAS,73.89,HARD,10.0,2.0,1,Austrian Grand Prix,19,-0.57
GAS,73.061,HARD,14.0,2.0,1,Austrian Grand Prix,20,-0.6
GAS,72.923,HARD,15.0,2.0,1,Austrian Grand Prix,21,-0.63
GAS,73.094,HARD,16.0,2.0,1,Austrian Grand Prix,22,-0.6599999999999999
GAS,73.146,HARD,17.0,2.0,1,Austrian Grand Prix,23,-0.69
GAS,73.156,HARD,18.0,2.0,1,Austrian Grand Prix,24,-0.72
GAS,73.184,HARD,19.0,2.0,1,Austrian Grand Prix,25,-0.75
GAS,73.464,HARD,20.0,2.0,1,Austrian Grand Prix,26,-0.78
GAS,73.591,HARD,21.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
GAS,73.749,HARD,22.0,2.0,1,Austrian Grand Prix,28,-0.84
GAS,73.927,HARD,23.0,2.0,1,Austrian Grand Prix,29,-0.87
GAS,73.947,HARD,24.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
GAS,72.259,MEDIUM,2.0,3.0,1,Austrian Grand Prix,31,-0.9299999999999999
GAS,72.291,MEDIUM,3.0,3.0,1,Austrian Grand Prix,32,-0.96
GAS,72.583,MEDIUM,4.0,3.0,1,Austrian Grand Prix,33,-0.99
GAS,72.471,MEDIUM,5.0,3.0,1,Austrian Grand Prix,34,-1.02
GAS,72.371,MEDIUM,6.0,3.0,1,Austrian Grand Prix,35,-1.05
GAS,72.718,MEDIUM,7.0,3.0,1,Austrian Grand Prix,36,-1.08
GAS,72.366,MEDIUM,8.0,3.0,1,Austrian Grand Prix,37,-1.1099999999999999
GAS,72.967,MEDIUM,9.0,3.0,1,Austrian Grand Prix,38,-1.14
GAS,73.261,MEDIUM,10.0,3.0,1,Austrian Grand Prix,39,-1.17
GAS,72.557,MEDIUM,11.0,3.0,1,Austrian Grand Prix,40,-1.2
GAS,72.686,MEDIUM,12.0,3.0,1,Austrian Grand Prix,41,-1.23
GAS,73.63,SOFT,2.0,4.0,1,Austrian Grand Prix,42,-1.26
GAS,71.466,SOFT,3.0,4.0,1,Austrian Grand Prix,43,-1.29
GAS,72.805,SOFT,4.0,4.0,1,Austrian Grand Prix,44,-1.3199999999999998
GAS,72.053,SOFT,5.0,4.0,1,Austrian Grand Prix,45,-1.3499999999999999
GAS,73.102,SOFT,6.0,4.0,1,Austrian Grand Prix,46,-1.38
GAS,73.762,SOFT,7.0,4.0,1,Austrian Grand Prix,47,-1.41
GAS,71.953,SOFT,8.0,4.0,1,Austrian Grand Prix,48,-1.44
GAS,71.581,SOFT,9.0,4.0,1,Austrian Grand Prix,49,-1.47
GAS,71.651,SOFT,10.0,4.0,1,Austrian Grand Prix,50,-1.5
GAS,71.625,SOFT,11.0,4.0,1,Austrian Grand Prix,51,-1.53
GAS,71.779,SOFT,12.0,4.0,1,Austrian Grand Prix,52,-1.56
GAS,73.001,SOFT,13.0,4.0,1,Austrian Grand Prix,53,-1.5899999999999999
GAS,72.076,SOFT,14.0,4.0,1,Austrian Grand Prix,54,-1.6199999999999999
GAS,72.223,SOFT,15.0,4.0,1,Austrian Grand Prix,55,-1.65
GAS,72.562,SOFT,16.0,4.0,1,Austrian Grand Prix,56,-1.68
GAS,71.986,SOFT,17.0,4.0,1,Austrian Grand Prix,57,-1.71
GAS,72.97,SOFT,18.0,4.0,1,Austrian Grand Prix,58,-1.74
GAS,72.673,SOFT,19.0,4.0,1,Austrian Grand Prix,59,-1.77
PER,75.275,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
PER,74.448,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
ANT,74.216,MEDIUM,2.0,1.0,1,Austrian Grand Prix,1,-0.03
ANT,72.568,MEDIUM,3.0,1.0,1,Austrian Grand Prix,2,-0.06
ANT,72.114,MEDIUM,4.0,1.0,1,Austrian Grand Prix,3,-0.09
ANT,72.168,MEDIUM,5.0,1.0,1,Austrian Grand Prix,4,-0.12
ANT,72.285,MEDIUM,6.0,1.0,1,Austrian Grand Prix,5,-0.15
ANT,72.607,MEDIUM,7.0,1.0,1,Austrian Grand Prix,6,-0.18
ANT,72.163,MEDIUM,8.0,1.0,1,Austrian Grand Prix,7,-0.21
ANT,72.268,MEDIUM,9.0,1.0,1,Austrian Grand Prix,8,-0.24
ANT,72.586,MEDIUM,10.0,1.0,1,Austrian Grand Prix,9,-0.27
ANT,73.147,MEDIUM,11.0,1.0,1,Austrian Grand Prix,10,-0.3
ANT,73.221,MEDIUM,12.0,1.0,1,Austrian Grand Prix,11,-0.32999999999999996
ANT,72.782,MEDIUM,13.0,1.0,1,Austrian Grand Prix,12,-0.36
ANT,72.696,MEDIUM,14.0,1.0,1,Austrian Grand Prix,13,-0.39
ANT,72.993,MEDIUM,15.0,1.0,1,Austrian Grand Prix,14,-0.42
ANT,72.883,MEDIUM,16.0,1.0,1,Austrian Grand Prix,15,-0.44999999999999996
ANT,72.474,MEDIUM,17.0,1.0,1,Austrian Grand Prix,16,-0.48
ANT,72.816,MEDIUM,18.0,1.0,1,Austrian Grand Prix,17,-0.51
ANT,72.476,MEDIUM,19.0,1.0,1,Austrian Grand Prix,18,-0.54
ANT,73.419,MEDIUM,20.0,1.0,1,Austrian Grand Prix,19,-0.57
ANT,72.804,MEDIUM,21.0,1.0,1,Austrian Grand Prix,20,-0.6
ANT,73.952,MEDIUM,22.0,1.0,1,Austrian Grand Prix,21,-0.63
ANT,73.136,MEDIUM,23.0,1.0,1,Austrian Grand Prix,22,-0.6599999999999999
ANT,71.342,HARD,3.0,2.0,1,Austrian Grand Prix,23,-0.69
ANT,71.395,HARD,4.0,2.0,1,Austrian Grand Prix,24,-0.72
ANT,72.092,HARD,5.0,2.0,1,Austrian Grand Prix,25,-0.75
ANT,71.297,HARD,6.0,2.0,1,Austrian Grand Prix,26,-0.78
ANT,71.43,HARD,7.0,2.0,1,Austrian Grand Prix,27,-0.8099999999999999
ANT,71.23,HARD,8.0,2.0,1,Austrian Grand Prix,28,-0.84
ANT,71.368,HARD,9.0,2.0,1,Austrian Grand Prix,29,-0.87
ANT,71.356,HARD,10.0,2.0,1,Austrian Grand Prix,30,-0.8999999999999999
ANT,71.363,HARD,11.0,2.0,1,Austrian Grand Prix,31,-0.9299999999999999
ANT,71.26,HARD,12.0,2.0,1,Austrian Grand Prix,32,-0.96
ANT,71.327,HARD,13.0,2.0,1,Austrian Grand Prix,33,-0.99
ANT,71.595,HARD,14.0,2.0,1,Austrian Grand Prix,34,-1.02
ANT,71.644,HARD,15.0,2.0,1,Austrian Grand Prix,35,-1.05
ANT,72.599,HARD,16.0,2.0,1,Austrian Grand Prix,36,-1.08
ANT,72.131,HARD,17.0,2.0,1,Austrian Grand Prix,37,-1.1099999999999999
ANT,71.507,HARD,18.0,2.0,1,Austrian Grand Prix,38,-1.14
ANT,71.691,HARD,19.0,2.0,1,Austrian Grand Prix,39,-1.17
ANT,71.723,HARD,20.0,2.0,1,Austrian Grand Prix,40,-1.2
ANT,71.825,HARD,21.0,2.0,1,Austrian Grand Prix,41,-1.23
ANT,71.748,HARD,22.0,2.0,1,Austrian Grand Prix,42,-1.26
ANT,71.785,HARD,23.0,2.0,1,Austrian Grand Prix,43,-1.29
ANT,71.746,HARD,24.0,2.0,1,Austrian Grand Prix,44,-1.3199999999999998
ANT,72.214,HARD,25.0,2.0,1,Austrian Grand Prix,45,-1.3499999999999999
ANT,72.121,HARD,26.0,2.0,1,Austrian Grand Prix,46,-1.38
ANT,70.424,HARD,3.0,3.0,1,Austrian Grand Prix,47,-1.41
ANT,70.444,HARD,4.0,3.0,1,Austrian Grand Prix,48,-1.44
ANT,70.43,HARD,5.0,3.0,1,Austrian Grand Prix,49,-1.47
