Driver,LapTime,Compound,TyreLife,TyreLife_sq,Stint,TrackStatus,Race,LapInRace,LapInRace_sq,FuelWeightEffect,DriverForm,Position_normalized,S1_speed,S2_speed,S3_speed,AvgSpeed,IsPersonalBest_int,FreshTire_int,IsStartLap,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed
PER,96.37,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,25,625,-0.75,96.4704,0.8181818181818182,101.64323225478572,84.49315840120168,196.23875715453804,283.25,0,1,0,18.3,31.4,51.1,False,2.4
ALO,97.651,MEDIUM,11.0,121.0,3.0,1,Japanese Grand Prix,26,676,-0.78,97.73799999999999,0.8636363636363636,100.1028835191725,83.62175094655176,193.16413585877555,274.5,0,1,0,18.3,31.4,51.1,False,2.4
BOT,97.059,MEDIUM,15.0,225.0,2.0,1,Japanese Grand Prix,19,361,-0.57,97.1508,0.9090909090909091,100.89403323897874,83.9258654854878,194.77357571822756,282.5,1,1,0,18.3,31.4,51.1,False,2.4
ANT,92.912,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,29,841,-0.87,92.9892,0.045454545454545456,106.4427426746696,87.20507727338793,202.14498287382784,284.0,0,1,0,18.2,31.3,51.7,False,2.2
PIA,93.509,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,28,784,-0.84,93.48179999999999,0.09090909090909091,105.85122022934432,86.89565280359169,199.22523519645821,283.75,0,1,0,18.2,31.3,51.7,False,2.2
HAM,93.696,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.5384,0.13636363636363635,105.48832302868695,86.67806322683168,199.60079840319358,289.0,0,1,0,18.2,31.3,51.7,False,2.2
RUS,93.336,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.52619999999999,0.18181818181818182,106.4773735581189,86.49064219301829,201.08361727084846,291.0,1,1,0,18.2,31.3,51.7,False,2.2
LEC,93.252,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,28,784,-0.84,93.52259999999998,0.22727272727272727,105.35557506584723,87.28119090336033,201.83897734918145,294.25,1,1,0,18.2,31.3,51.7,False,2.2
NOR,93.58,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,28,784,-0.84,93.8822,0.2727272727272727,105.69893420241347,86.45117909802603,201.35354326304602,284.75,0,1,0,18.2,31.3,51.7,False,2.2
GAS,93.864,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,28,784,-0.84,93.9546,0.3181818181818182,105.1125580308914,86.34542968843692,200.8704385671242,287.25,0,1,0,18.2,31.3,51.7,False,2.2
VER,93.861,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,28,784,-0.84,94.01,0.36363636363636365,104.73641335971139,86.67388949079091,200.51242063050017,294.25,0,1,0,18.2,31.3,51.7,False,2.2
LAW,94.999,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,28,784,-0.84,94.797,0.4090909090909091,103.65081193136012,85.73469873779472,196.96886797614488,287.75,0,1,0,18.2,31.3,51.7,False,2.2
OCO,94.881,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,26,676,-0.78,94.7294,0.45454545454545453,103.22580645161291,86.19657608045014,197.35760100871664,291.25,0,1,0,18.2,31.3,51.7,False,2.2
BOR,95.767,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,95.1848,0.5,103.89310553807971,84.53085376162299,194.30051813471505,282.25,0,1,0,18.1,31.1,52.4,False,0.8
HAD,95.64,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,26,676,-0.78,95.1488,0.5454545454545454,104.20586447448404,84.3743408254623,195.37609899055684,289.25,0,1,0,18.1,31.1,52.4,False,0.8
HUL,95.547,HARD,12.0,144.0,2.0,1,Japanese Grand Prix,28,784,-0.84,94.9872,0.5909090909090909,102.65183917878528,85.30805687203791,196.96886797614488,294.25,0,1,0,18.1,31.1,52.4,False,0.8
LIN,95.402,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,25,625,-0.75,95.37719999999999,0.6363636363636364,102.46193254589441,85.35457713919908,199.00497512437812,291.5,0,1,0,18.1,31.1,52.4,False,0.8
SAI,95.085,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,28,784,-0.84,95.4042,0.6818181818181818,102.94832565987018,85.47211472257176,200.03333888981498,288.25,1,1,0,18.1,31.1,52.4,False,0.8
COL,95.158,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,25,625,-0.75,95.4134,0.7272727272727273,102.96893770379268,85.28986708995711,200.14454884082951,294.0,0,1,0,18.1,31.1,52.4,False,0.8
ALB,95.207,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,28,784,-0.84,95.64020000000001,0.7727272727272727,102.880658436214,85.3161437103043,199.78911149342363,289.75,1,1,0,18.1,31.1,52.4,False,0.8
PER,96.07,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,26,676,-0.78,96.3124,0.8181818181818182,102.00323010228658,84.86162840035831,196.13184418414602,283.0,1,1,0,18.1,31.1,52.4,False,0.8
ALO,97.754,MEDIUM,12.0,144.0,3.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,97.8066,0.8636363636363636,100.35682426404996,83.4124979726129,192.2768787053357,274.5,0,1,0,18.1,31.1,52.4,False,0.8
BOT,97.169,MEDIUM,16.0,256.0,2.0,1,Japanese Grand Prix,20,400,-0.6,97.1108,0.9090909090909091,100.97043809951197,83.79693210120807,194.02824188854157,281.0,0,1,0,18.1,31.1,52.4,False,0.8
ANT,92.933,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,92.9242,0.045454545454545456,106.72042213855869,87.13331397037467,201.29724893759786,284.5,0,1,0,18.0,31.0,53.7,False,1.5
PIA,93.411,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.482,0.09090909090909091,105.76725328319183,86.92922512254607,200.43427426089863,284.5,0,1,0,18.0,31.0,53.7,False,1.5
HAM,93.658,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.536,0.13636363636363635,105.26008011461653,87.13753207145278,198.42363445957116,283.0,0,1,0,18.0,31.0,53.7,False,1.5
RUS,93.673,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.4798,0.18181818181818182,105.42653820247753,86.68432458463761,200.04445432318295,290.75,0,1,0,18.0,31.0,53.7,False,1.5
LEC,93.663,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.4722,0.22727272727272727,104.66029014158212,87.06166868198306,200.93770931011386,293.5,0,1,0,18.0,31.0,53.7,False,1.5
NOR,93.359,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.7278,0.2727272727272727,105.65550435828956,86.81811604688178,202.02020202020202,286.75,1,1,0,18.0,31.0,53.7,False,1.5
GAS,94.029,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.9606,0.3181818181818182,104.73641335971139,86.32886501522745,200.49008687903768,287.25,0,1,0,18.0,31.0,53.7,False,1.5
VER,93.97,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,93.94500000000001,0.36363636363636365,104.7973917093619,86.39101533440522,200.59062796010477,294.5,0,1,0,18.0,31.0,53.7,False,1.5
LAW,94.581,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,94.77000000000001,0.4090909090909091,103.72846193741715,86.15738081562321,198.9939749046487,288.25,1,1,0,18.0,31.0,53.7,False,1.5
OCO,94.717,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,94.7466,0.45454545454545453,102.82776349614396,86.35164307987529,199.8112893378476,291.25,0,1,0,18.0,31.0,53.7,False,1.5
HAD,93.96,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,94.8898,0.5,105.68341944574918,86.02150537634408,199.49019173223985,290.75,1,1,0,18.0,31.0,53.7,False,1.5
BOR,95.476,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,28,784,-0.84,95.244,0.5454545454545454,101.91659825043173,85.41938545497686,199.91115059973347,284.5,0,1,0,18.0,31.0,53.7,False,1.5
HUL,95.386,HARD,13.0,169.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.137,0.5909090909090909,102.2930696445316,85.58387219475085,198.57686579513486,291.5,0,1,0,18.0,31.0,53.7,False,1.5
LIN,94.96,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,26,676,-0.78,95.1768,0.6363636363636364,102.60795211628901,85.92500656371578,200.24474357548112,292.0,1,1,0,18.0,31.0,53.7,False,1.5
SAI,94.903,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.1606,0.6818181818181818,102.73679404126595,85.97014925373135,200.14454884082951,291.75,1,1,0,18.0,31.0,53.7,False,1.5
COL,95.128,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,26,676,-0.78,95.2546,0.7272727272727273,102.64013229172608,85.26764566556135,201.8616126499944,298.75,0,1,0,18.0,31.0,53.7,False,1.5
ALB,95.138,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.5238,0.7727272727272727,102.83363802559414,85.60422314167499,199.15910599690199,291.25,1,1,0,18.0,31.0,53.7,False,1.5
PER,96.238,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,96.3216,0.8181818181818182,101.95989577432876,84.65011286681715,195.63090968373004,282.0,0,1,0,18.0,31.0,53.7,False,1.5
ALO,97.786,MEDIUM,13.0,169.0,3.0,1,Japanese Grand Prix,28,784,-0.84,97.791,0.8636363636363636,100.19761195691501,83.57515960533952,191.67287828772228,274.0,0,1,0,17.9,30.9,54.3,False,1.0
BOT,97.19,MEDIUM,17.0,289.0,2.0,1,Japanese Grand Prix,21,441,-0.63,97.1264,0.9090909090909091,100.55023322067984,84.22037665224003,193.1123270035404,283.5,0,1,0,17.9,30.9,54.3,False,1.0
ANT,92.984,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,92.9474,0.045454545454545456,106.32956257199397,87.23888915814473,201.5564638038184,283.5,0,1,0,17.9,30.9,54.3,False,1.0
PIA,93.708,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.5026,0.09090909090909091,105.43888937703188,86.68432458463761,199.611865816468,284.5,0,1,0,17.9,30.9,54.3,False,1.0
HAM,93.934,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.62259999999999,0.13636363636363635,105.3709937070101,86.09556607834696,200.50125313283212,283.0,0,1,0,17.9,30.9,54.3,False,1.0
LEC,93.744,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.5222,0.18181818181818182,104.84927916120577,87.03220191470845,199.501246882793,291.5,0,1,0,17.9,30.9,54.3,False,1.0
RUS,94.808,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.7604,0.22727272727272727,105.82632723852079,83.882843628399,201.42113802942987,292.75,0,1,0,17.9,30.9,54.3,False,1.0
NOR,93.602,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.5644,0.2727272727272727,105.65240359218174,86.43249861948092,201.3760698103709,287.0,0,1,0,17.9,30.9,54.3,False,1.0
GAS,93.839,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.9152,0.3181818181818182,104.84317208841773,86.63842895648826,200.55710306406687,287.25,0,1,0,17.9,30.9,54.3,False,1.0
VER,93.852,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,93.88980000000001,0.36363636363636365,104.6542050641007,86.69058684711152,200.82561642307266,294.25,0,1,0,17.9,30.9,54.3,False,1.0
LAW,94.938,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,94.8282,0.4090909090909091,103.70156992654472,85.77759775072076,197.21704831817684,289.25,0,1,0,17.9,30.7,55.6,False,0.8
OCO,94.858,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,28,784,-0.84,94.7852,0.45454545454545453,103.46016783538339,86.30402991873036,196.19597798245138,291.0,0,1,0,17.9,30.7,55.6,False,0.8
HAD,94.637,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,28,784,-0.84,94.82000000000001,0.5,104.14858531504946,85.65106706954391,199.5565410199557,287.0,0,1,0,17.9,30.7,55.6,False,0.8
BOR,95.043,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.25399999999999,0.5454545454545454,103.35620567884929,85.45791197835067,199.0489881676435,285.0,0,1,0,17.9,30.7,55.6,False,0.8
HUL,95.018,HARD,14.0,196.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,95.15959999999998,0.5909090909090909,102.68990501183785,85.82872401296967,199.8112893378476,292.75,0,1,0,17.9,30.7,55.6,False,0.8
LIN,94.86,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,95.1214,0.6363636363636364,102.91889419365906,85.89630407291641,200.33388981636062,293.25,1,1,0,17.9,30.7,55.6,False,0.8
SAI,94.992,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,95.0424,0.6818181818181818,102.55533715067088,85.98246912990518,199.7780244173141,293.0,0,1,0,17.9,30.7,55.6,False,0.8
COL,94.952,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,27,729,-0.8099999999999999,95.13399999999999,0.7272727272727273,102.50861357100146,85.98657653999571,200.3784927084493,295.25,0,1,0,17.9,30.7,55.6,False,0.8
ALB,95.464,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,95.4348,0.7727272727272727,102.39490300927243,85.4477700505566,198.07427785419532,290.5,0,1,0,17.9,30.7,55.6,False,0.8
PER,96.249,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,28,784,-0.84,96.2586,0.8181818181818182,101.53429602888086,85.02196400736857,195.1113760771774,281.75,0,1,0,17.9,30.7,55.6,False,0.8
ALO,97.458,MEDIUM,14.0,196.0,3.0,1,Japanese Grand Prix,29,841,-0.87,97.6702,0.8636363636363636,100.48568079048735,83.9258654854878,192.13321236057,274.25,0,1,0,17.9,30.7,55.6,False,0.8
BOT,96.878,MEDIUM,18.0,324.0,2.0,1,Japanese Grand Prix,22,484,-0.6599999999999999,97.0736,0.9090909090909091,100.91948867459072,84.3585237258348,194.26906265177274,284.5,1,1,0,17.9,30.7,55.6,False,0.8
ANT,92.955,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,92.93860000000001,0.045454545454545456,106.05703511666273,87.42107819329772,201.8955751219786,283.75,0,1,0,17.9,31.1,55.8,False,1.8
PIA,93.712,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.5482,0.09090909090909091,105.69583088667058,86.47194465795543,199.7780244173141,285.0,0,1,0,17.9,31.1,55.8,False,1.8
HAM,93.436,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.60499999999999,0.13636363636363635,105.90104136024004,86.81392881257837,200.28930677645488,284.75,0,1,0,17.9,31.1,55.8,False,1.8
LEC,93.128,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.459,0.18181818181818182,105.77968442394146,87.52735229759298,200.38964653492903,291.75,1,1,0,17.9,31.1,55.8,False,1.8
RUS,93.527,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.76580000000001,0.22727272727272727,105.86989765909894,86.42212406376032,201.48877819443666,292.5,0,1,0,17.9,31.1,55.8,False,1.8
NOR,93.455,HARD,22.0,484.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.498,0.2727272727272727,105.75171846542507,86.55302574952515,202.02020202020202,286.75,0,1,0,17.9,31.1,55.8,False,1.8
GAS,94.051,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.96079999999999,0.3181818181818182,104.79129067939688,86.38065073423553,199.76693857166637,287.0,0,1,0,17.9,31.1,55.8,False,1.8
VER,94.052,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,93.9152,0.36363636363636365,104.73336630494866,86.3765055904794,199.98888950613852,295.0,0,1,0,17.9,31.1,55.8,False,1.8
LAW,94.436,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,94.76079999999999,0.4090909090909091,104.06729685196426,86.07086501219338,199.8112893378476,288.5,1,1,0,17.9,31.1,55.8,False,1.8
OCO,94.878,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,29,841,-0.87,94.8214,0.45454545454545453,102.60795211628901,86.16150495428654,199.877852423519,288.5,0,1,0,17.9,31.1,55.8,False,1.8
HAD,94.466,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,29,841,-0.87,94.7696,0.5,104.23905489923558,85.82667779234713,200.16680567139284,290.0,0,1,0,17.9,31.1,55.8,False,1.8
HUL,94.831,HARD,15.0,225.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,95.1618,0.5454545454545454,103.69559581761096,86.01739462869159,197.13065381666848,292.75,0,1,0,17.9,31.1,55.8,False,1.8
BOR,95.887,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,95.45320000000001,0.5909090909090909,104.01016988327747,85.62458376938446,187.19775362695646,285.0,0,1,0,17.9,31.1,55.8,False,1.8
LIN,94.723,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,28,784,-0.84,95.03399999999999,0.6363636363636364,103.41855788566504,85.86966892472093,200.12229695925288,294.25,1,1,0,17.9,31.1,55.8,False,1.8
SAI,94.514,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,94.9264,0.6818181818181818,103.20213284407878,86.34335875665563,200.7024586051179,294.0,1,1,0,17.9,31.1,55.8,False,1.8
COL,95.25,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,28,784,-0.84,95.0496,0.7272727272727273,102.23206679161699,85.56963228827459,200.38964653492903,295.75,0,1,0,17.9,31.1,55.8,False,1.8
ALB,95.086,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,95.2986,0.7727272727272727,103.16368638239341,85.68776331135601,198.0524839082357,290.0,1,1,0,17.9,31.1,55.8,False,1.8
PER,96.365,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,29,841,-0.87,96.2584,0.8181818181818182,101.65758337333749,84.84362847917797,194.3739538901787,282.5,0,1,0,17.9,30.9,54.7,False,1.4
ALO,97.241,MEDIUM,15.0,225.0,3.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,97.578,0.8636363636363636,100.68240295335049,84.07875376602752,192.84336833083353,274.5,0,1,0,17.9,30.9,54.7,False,1.4
BOT,96.853,MEDIUM,19.0,361.0,2.0,1,Japanese Grand Prix,23,529,-0.69,97.0298,0.9090909090909091,100.86011262712577,84.36050053896986,194.74196689386562,283.0,1,1,0,17.9,30.9,54.7,False,1.4
ANT,92.731,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,92.90299999999999,0.045454545454545456,106.8090787716956,87.29388942774005,202.4063870459912,285.25,1,1,0,17.9,30.9,54.7,False,1.4
PIA,93.467,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.5614,0.09090909090909091,105.59971840075093,86.84324793747287,200.8704385671242,284.25,0,1,0,17.9,30.9,54.7,False,1.4
HAM,93.576,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.66,0.13636363636363635,105.36482570901747,87.00696055684455,199.6340043254034,287.25,0,1,0,17.9,30.9,54.7,False,1.4
LEC,93.457,HARD,22.0,484.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.44879999999999,0.18181818181818182,105.03895194467948,87.34683974281208,200.34503867772273,292.25,0,1,0,17.9,30.9,54.7,False,1.4
RUS,93.454,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.7596,0.22727272727272727,106.36097733920289,86.31023735315271,201.15103089903337,294.25,0,1,0,17.8,31.0,55.5,False,1.0
NOR,93.679,HARD,23.0,529.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.535,0.2727272727272727,105.36482570901747,86.39516187093524,201.75979375665528,287.5,0,1,0,17.8,31.0,55.5,False,1.0
GAS,93.691,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.8948,0.3181818181818182,105.2816283558519,86.55510675129834,201.06115610164758,287.5,1,1,0,17.8,31.0,55.5,False,1.0
VER,94.139,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,93.9748,0.36363636363636365,104.93485294546302,86.13264427217916,199.60079840319358,288.75,0,1,0,17.8,31.0,55.5,False,1.0
LAW,94.526,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,94.696,0.4090909090909091,104.07030527289547,85.9804155720086,199.29140832595218,288.25,0,1,0,17.8,31.0,55.5,False,1.0
OCO,94.348,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,94.73639999999999,0.45454545454545453,103.674691855777,86.3205850617432,200.90406830738323,291.0,1,1,0,17.8,31.0,55.5,False,1.0
HAD,94.558,HARD,20.0,400.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,94.6522,0.5,103.98012824215817,85.79190696344311,200.28930677645488,289.75,0,1,0,17.8,31.0,55.5,False,1.0
HUL,94.222,HARD,16.0,256.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,95.0008,0.5454545454545454,104.51140916216688,86.32265490120852,199.20318725099602,286.5,1,1,0,17.8,31.0,55.5,False,1.0
BOR,94.641,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,95.36280000000001,0.5909090909090909,104.18475429762111,85.67348881485007,199.25831626722754,287.25,1,1,0,17.8,31.0,55.5,False,1.0
LIN,95.096,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.0082,0.6363636363636364,102.45901639344261,85.95578052624039,199.13707268503154,294.75,0,1,0,17.8,31.0,55.5,False,1.0
SAI,95.177,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,94.9342,0.6818181818181818,102.4298639959028,85.6775667571041,199.85565980125463,292.5,0,1,0,17.8,31.0,55.5,False,1.0
COL,95.133,HARD,22.0,484.0,2.0,1,Japanese Grand Prix,29,841,-0.87,95.1242,0.7272727272727273,102.63135387860993,85.46196942360649,200.75842070042384,291.25,0,1,0,17.8,31.0,55.5,False,1.0
ALB,95.036,HARD,17.0,289.0,2.0,1,Japanese Grand Prix,32,1024,-0.96,95.1862,0.7727272727272727,103.3829188444087,85.50459587202812,198.77422560874606,290.25,1,1,0,17.8,31.0,55.5,False,1.0
PER,96.059,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,30,900,-0.8999999999999999,96.1962,0.8181818181818182,102.66062109675764,84.68396415045518,194.79465396894105,282.5,1,1,0,17.8,31.0,55.5,False,1.0
ALO,97.124,MEDIUM,16.0,256.0,3.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,97.47260000000001,0.8636363636363636,100.98743267504487,83.85744234800839,194.1119378841799,274.5,0,1,0,17.8,31.0,55.5,False,1.0
BOT,96.92,MEDIUM,20.0,400.0,2.0,1,Japanese Grand Prix,24,576,-0.72,97.002,0.9090909090909091,100.41560904856212,84.56262332049234,194.62615559279882,283.5,0,1,0,17.8,30.5,55.9,False,1.3
ANT,92.993,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,34,1156,-1.02,92.9192,0.045454545454545456,106.1289466702043,87.31717965509715,201.75979375665528,285.0,0,1,0,17.8,30.5,55.9,False,1.3
PIA,93.469,HARD,22.0,484.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.5534,0.09090909090909091,105.96650281105585,86.77207867335133,199.91115059973347,284.5,0,1,0,17.8,30.5,55.9,False,1.3
HAM,93.869,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,34,1156,-1.02,93.69460000000001,0.13636363636363635,105.54089709762533,86.49687650168188,198.46739070511055,283.0,0,1,0,17.8,30.5,55.9,False,1.3
LEC,93.705,HARD,23.0,529.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.53939999999999,0.18181818181818182,105.48832302868695,86.92712609262567,198.19423034573882,293.75,0,1,0,17.8,30.5,55.9,False,1.3
RUS,93.661,HARD,19.0,361.0,2.0,1,Japanese Grand Prix,34,1156,-1.02,93.8246,0.22727272727272727,105.99146179891063,86.26473689255248,200.40080160320645,290.0,0,1,0,17.8,30.5,55.9,False,1.3
NOR,93.347,HARD,24.0,576.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.4884,0.2727272727272727,105.64620260593966,86.85581933989577,201.98619760983,287.75,1,1,0,17.8,30.5,55.9,False,1.3
GAS,93.776,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,93.8772,0.3181818181818182,105.27854949554029,86.47194465795543,200.56827678422195,287.25,0,1,0,17.8,30.5,55.9,False,1.3
VER,93.988,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,94.00019999999999,0.36363636363636365,105.51305724083355,86.25440256846443,198.54401058901388,286.25,0,1,0,17.8,30.5,55.9,False,1.3
LAW,94.879,HARD,18.0,324.0,2.0,1,Japanese Grand Prix,33,1089,-0.99,94.672,0.4090909090909091,103.57029833999827,85.87581403115384,197.81306665201384,288.25,0,1,0,17.8,30.5,55.9,False,1.3
OCO,94.789,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,94.718,0.45454545454545453,103.13117712779672,86.13882707630465,199.01597656034056,290.5,0,1,0,17.8,30.5,55.9,False,1.3
HAD,94.361,HARD,21.0,441.0,2.0,1,Japanese Grand Prix,31,961,-0.9299999999999999,94.3964,0.5,104.51140916216688,85.80622095101896,200.44543429844097,289.25,0,1,0,17.8,30.5,55.9,False,1.3
